a,b,rmean,smean,imean,sigma1,sigma2,sigma3
1.5040392964249958,-0.8417836665116811,-0.1346487060278394,2.180464919207928,3.479247586940935,0.061972799475684716,0.33574193564435784,0.17668726904574508
1.6999610283019224,-0.8667729959154903,-0.12069869991051983,2.1866824971642496,3.4559568298752423,0.06422939088135937,0.30199851271763944,0.17698070738436059
1.7,-0.8618191112016951,-0.09942342681743684,2.1915633173711453,3.4470187083604302,0.06322489158977805,0.3022869138092229,0.18074491590317573
1.5902895248430076,-0.8114502390911428,-0.1119923688975622,2.1919174063355675,3.4673869387928242,0.058593666804925774,0.3069954821845801,0.17014366062246072
1.535699805805841,-0.7908514019409653,-0.06878481542925052,2.2033946281627714,3.440164289554437,0.06102601655835311,0.2964701853903979,0.1627678670502463
1.6093403898254333,-0.8193299829277678,-0.09504406823068912,2.1867087494374435,3.437284278795889,0.06228027637385321,0.2928932005007679,0.17978449181041847
1.5313939934288132,-0.8021312457021392,-0.10903180507958603,2.178085169125125,3.4337626988676266,0.06426732758971683,0.2896516896543082,0.1841742842051553
1.6340389287928982,-0.8132523455025559,-0.1069674075316756,2.1740429093892204,3.4174016104375675,0.06156346374949913,0.28046615886715703,0.19566469700991776
1.5182213230157056,-0.8169431242154093,-0.10461695226346021,2.175454198121415,3.446390369741977,0.05921637506650326,0.29862257540494513,0.18162355283793366
1.5262576122770823,-0.8125459151787255,-0.10515832404514446,2.1795133239520923,3.4427588381459535,0.06366931226963665,0.2893368286968935,0.1757326307606549
1.5744123613497378,-0.7872816790005032,-0.0950993265807672,2.1845479310738862,3.4324960715230675,0.06256063722806174,0.29855519451416035,0.1817391777311052
1.7,-0.8164201928056269,-0.08211565699016272,2.1922527390934645,3.4313862530231836,0.06176869122149342,0.2881002905539369,0.1781412014722528
1.7,-0.8442939615205257,-0.12470305897036395,2.174049363873471,3.4383464338798873,0.06283099599693691,0.3126469725243157,0.20113232606159934
1.6428946605863006,-0.8127918432500417,-0.09466749344835222,2.18735265135879,3.429789283521068,0.06444515875197192,0.2771584718192191,0.17694489984248732
1.6845405103030595,-0.7962192793185919,-0.09246303897417688,2.197917233575942,3.442782979971814,0.06318288494954276,0.29699686242362433,0.16701082730645242
1.695564687679293,-0.8277475690120151,-0.10106624026703402,2.1863817260482823,3.4312959460498953,0.05986025194237227,0.2840384026276408,0.18290795530436102
