a,b,rmean,smean,imean,sigma1,sigma2,sigma3
1.3015037311619344,-0.8802616544539421,0.027259273693819315,2.1897302161554353,3.3137856670971853,0.04959138388791263,0.28921670093340907,0.1966690502638277
1.307797773947881,-0.8789929022848969,0.04548436747064678,2.195593402991014,3.304183477572562,0.048314653293184,0.28508671390343954,0.1923659244329838
1.3140394110749154,-0.8859036491888639,0.026889040786409628,2.1866558765793864,3.307053318904632,0.050878676778685024,0.2781553250682956,0.20012607616491035
1.2908231869752473,-0.8637032271554869,0.03355686626966829,2.1931966526407027,3.3181635365798434,0.04888915361760466,0.28264644915778425,0.19537892087262537
1.2746002143542703,-0.8716304904811489,0.03472117235059355,2.191386942789883,3.310327451128168,0.048861644996001305,0.27948772042241843,0.19206596692361305
1.3154345688754725,-0.8545609131503972,0.045459950115276274,2.1919412107892615,3.296387199445301,0.050238017132794716,0.2841492856693431,0.2008832402432514
1.3029315253553901,-0.8755221684020623,0.04820467140387661,2.195046209726483,3.2986490513190883,0.049015675486287484,0.26982232692812147,0.20202517972920575
1.292706610919789,-0.8747181922314554,0.04028621708502282,2.187126389938951,3.3000714496373162,0.049031404710758494,0.2752369288315891,0.20279305410956336
1.288339107471367,-0.874457019240892,0.03564329660514426,2.1924872597988894,3.309280798591775,0.04961783553014729,0.2850947961145175,0.19400162748028743
1.2953742370235986,-0.8820075352562241,0.04912846834330257,2.20151927202784,3.3095412606674253,0.04976703578908983,0.2755601261736032,0.19136912194603423
1.3148260706790889,-0.8628573567416706,0.029890934426121174,2.1804228307269167,3.299685439108942,0.04934654629323917,0.2793858077179455,0.20300537104813163
1.3109542263335159,-0.8666646609703614,0.02189498640136822,2.1819148503211125,3.3047190530968074,0.0499938793814027,0.27638688518548743,0.20246998598976865
1.2853396967400743,-0.8700560518390433,0.03393256594721434,2.184565889400329,3.3017937514708113,0.04860640901897333,0.27805609832621536,0.1989362125264431
1.300301741882391,-0.8677549192361484,0.045604092664176345,2.199879924475865,3.308801738078101,0.04970006484088424,0.28084277250756234,0.18873633258862219
1.288577745795069,-0.8666568639882194,0.04980494873108297,2.201497126892951,3.3069319738210323,0.049720773550269895,0.2728807278431082,0.1897960804781877
1.3596416945289855,-0.886220742938681,0.01854190334371315,2.1718839585092318,3.2932963078013326,0.049738302550613185,0.27907256120880736,0.21101029409523941
1.2959773284214522,-0.8912131541277135,0.039939316915322584,2.192822598423618,3.305852361112779,0.04911738655893259,0.2765466917527719,0.20115809981536817
1.2752454403773568,-0.8842988984330598,0.0343252675789742,2.1942703199875826,3.3145254706820846,0.05030791412693301,0.2782446541759404,0.19127149819799433
1.2526357769906282,-0.8566627562598165,0.05175082834506711,2.200464111278742,3.3090817406291753,0.05003443044564127,0.28040640980000087,0.19202020618810794
1.2947953494710673,-0.8676090295140427,0.04089315050766123,2.194184425920644,3.3069520252836573,0.050340162022386094,0.2849453442775181,0.19686613952670604
1.2721469160733825,-0.8406443627575222,0.03237016938135801,2.186257856718419,3.3049356260400704,0.049105624527440744,0.28361352007344,0.19887074931286777
1.3131283360355104,-0.8802343537970909,0.025662289730615597,2.1874908773062454,3.3102908143666836,0.048992393770140204,0.2835462149799577,0.19692216943985785
1.2992146765039074,-0.8859952042018661,0.036712246099785795,2.188706834260114,3.3013220680026873,0.049026758090938885,0.2780180554398831,0.20143537305577905
1.2786224796557317,-0.8504510884846485,0.04193796403429292,2.1947400930615784,3.3099931889050267,0.04986694277511688,0.2798329832841253,0.19248394990092668
1.3010943443482361,-0.8682242626498302,0.038961633314170276,2.19343775306047,3.306383648539663,0.050131007879651183,0.27567788261874115,0.19429204491864205
1.309631413986171,-0.8875707243561625,0.029123386886960412,2.182606868230263,3.3019009554345375,0.049919211718972595,0.2720868042004754,0.2019140438605422
1.3556014771536686,-0.9089384912410906,0.0067330378368691355,2.174469426437054,3.315462062355457,0.05192535382579455,0.2968138432864964,0.2117862810094405
1.3006067519700717,-0.8591669833511356,0.04070348226992667,2.1974289246709513,3.310035328058091,0.049319431406888874,0.279890062675111,0.19231576620058302
1.3083882395302582,-0.8784894439409211,0.0409521055969,2.195721200559561,3.3072678915396336,0.04999621421258797,0.28113167858979204,0.18815755192803854
1.2718905085494712,-0.8541550396458677,0.043769055885872425,2.195091089771125,3.30459395351992,0.05127471153817309,0.271541077968399,0.19273504680670767
1.3161822907761764,-0.8892959853305206,0.024981255748277472,2.1769865933629355,3.30033980031508,0.05106973866484206,0.27672240986377583,0.20842123872121052
1.2906512531563408,-0.8801927073850412,0.039431204587420485,2.1913767436682625,3.303891337404277,0.048565600351500475,0.27640172710904465,0.1971282694274481
1.2925300148435186,-0.8646543587586543,0.023410073467059256,2.1817666032545455,3.3078635859057934,0.04957731065875978,0.2829795161374798,0.20411088239805472
1.2687136815882971,-0.8488225983011272,0.0473717933992776,2.202149155258104,3.313082776075726,0.050674172080948474,0.2851330029861735,0.19023509857277962
1.230675599552923,-0.8506511721811042,0.03990199884424823,2.1827705173996104,3.292908649518556,0.04777699313449557,0.2731189084882594,0.20053777765142836
1.2968614553639959,-0.872822507636703,0.03253794337550625,2.181712313317438,3.294365759339686,0.049459339204488306,0.2830407997934327,0.20697783678227685
1.289479548815853,-0.8809309732925127,0.02009868170224003,2.182460443747668,3.3124020527089,0.0507537699411024,0.2864557021350531,0.1993685808239997
1.2640171105097746,-0.8672075911269133,0.0287396545673282,2.183950533773749,3.3085587165598134,0.04916468991897192,0.28170080302030714,0.1990318154228185
1.292377950482534,-0.8632275708045862,0.030770340707723033,2.1871424483209494,3.3088185358391025,0.049656834842400084,0.28110308865086386,0.20234301837543053
1.254779851865558,-0.8610191669134579,0.039602086047996594,2.1873947732922754,3.3031049381000526,0.0493709501916133,0.2735840012773446,0.19913979753382435
1.3418065505453896,-0.8884035225732019,0.04039298606307051,2.200691609229819,3.313355923565577,0.05042990170537057,0.27894926587886865,0.19126218522329447
1.2836410351913559,-0.8521105896977459,0.04266913373709181,2.1916956801824323,3.3033840131369696,0.049186364607340945,0.27215685191907046,0.19625863938691884
1.317870689306963,-0.8869751207899603,0.02786801483865424,2.1792722167464396,3.2959812881930306,0.05082282622086113,0.2855403481969409,0.2045070570707628
1.2763498741940635,-0.8505303384492926,0.029297768204544567,2.177132623685076,3.2969473283244297,0.04926721619008178,0.2804354132777394,0.20541166548480116
1.2663920864489973,-0.866400161347866,0.027421780656126656,2.185887018538415,3.311495993800367,0.04986147822903916,0.28278665698852057,0.19885371657123838
1.3286956511353456,-0.8791147921907254,0.03515858362879018,2.18908171932895,3.3020026193352936,0.050823262807162484,0.2734594407567111,0.19633401351177537
1.2989152759215994,-0.8773288044070888,0.017681456402674815,2.171134583073171,3.3013769122077843,0.05005675548671807,0.2846545146409503,0.2098604579634665
1.3009830843187047,-0.8615881789944236,0.03505571408412196,2.190000548916974,3.308639284450772,0.04912504338258816,0.28305924029883234,0.1966677529987531
1.3110309130738362,-0.8606087777297164,0.04161613184478543,2.194858718779688,3.3047321820295195,0.050013339054557605,0.27498612245875836,0.1936934344377096
1.3330091031930915,-0.8851431729387113,0.0311151583634984,2.1903886209850616,3.3073430853792316,0.04944394324450984,0.27663744593383927,0.19661093604445765
1.2728288288990615,-0.8712928943509253,0.040197487195633354,2.191301730736471,3.30358851184871,0.049732784106774,0.27376302771830724,0.19769363107272508
1.3629315477369024,-0.8907310108991682,0.021001814906147775,2.173878191547927,3.2898169678830604,0.04852006535615349,0.27674853437002855,0.20858377370850043
1.3106180187608998,-0.8645289950137963,0.03729517468838536,2.1820364804527292,3.289569140454419,0.05014203267138747,0.27518515153254075,0.20616920235940422
1.3014152314394833,-0.8778318966226877,0.042366973393429,2.192699741860138,3.301318013615748,0.04992798399492328,0.2751665725508508,0.1931097354022761
1.2715353750586764,-0.8556133172867032,0.02851443678264457,2.1882549346139686,3.3141910031359494,0.05104364308449859,0.2894845834768987,0.19490131836068214
1.2581739899098323,-0.8492092195926467,0.04309689435737284,2.1900774886841914,3.302159708980497,0.050058581971005135,0.27426892224983074,0.19848054984342003
