a,b,rmean,smean,imean,sigma1,sigma2,sigma3
1.4581620042985686,-0.8143323614114486,0.0755411608039337,2.2335142621886157,3.3724919207208517,0.04993537334320175,0.34593867013450846,0.17048717332637597
1.5010771056138195,-0.8166048374914342,0.09431058873339733,2.2421534232208202,3.3631816425809093,0.04830477350467129,0.3488416266950242,0.16348387692834052
1.4399354213640247,-0.8012890693228628,0.0966171476448147,2.240975454212768,3.3606084344574,0.047225411804702154,0.33535233367132067,0.16527578802395565
1.5017778130965789,-0.7961385712151542,0.09499326691166524,2.2406230040736763,3.359338370767724,0.048481828456188675,0.341417894623932,0.16652500223416394
1.457790180255382,-0.796728127359657,0.0953311183468844,2.2381289545911174,3.358901528927973,0.04837099609042698,0.3481382681667911,0.16804341903584064
1.4740027433704144,-0.8105104396946885,0.08733989953630727,2.240920074268181,3.372702741217994,0.04892644301305622,0.34450963685578734,0.1644711305980841
1.4727385467318528,-0.8298054966819073,0.08715530284586484,2.2377804104625767,3.3690835388776055,0.04959828382413691,0.354907268630925,0.164702160365239
1.4901806158621558,-0.8156451870273422,0.08813007905625728,2.2414776649825328,3.3701321796561174,0.048262007384635215,0.34913981099546065,0.16218475156919135
1.4515964206201528,-0.7952609753416686,0.09126075006357906,2.2348211716288864,3.3562763120751096,0.049218277884952234,0.3414555547754757,0.16877195331940092
1.4804367569529977,-0.8133675263707514,0.08221384136816035,2.2327046116700866,3.367131076209947,0.047987994554923294,0.3481283022119037,0.16551389133199762
1.4676488592536847,-0.8027308237534938,0.08761539981728254,2.234251330888646,3.3582157352050364,0.04890445167332049,0.33621320500184787,0.16972581959718588
1.4547709692539732,-0.8166088093934376,0.08801530799232943,2.237387113391936,3.3638285529472656,0.04809346379899847,0.34272057232077235,0.16741610647364083
1.4664975067848742,-0.8107761345728246,0.091286736224326,2.238300783253261,3.3618937777194877,0.048321718938112414,0.33932677185610255,0.16739054825074434
1.4837290822473386,-0.8084695434798417,0.09125379238274947,2.2373300039765507,3.3610216699640842,0.04947117394271921,0.3362556776962026,0.16721194008169374
1.4606906887573903,-0.7991458055503923,0.09821919821472222,2.243771937529142,3.36226921401712,0.048854464419643105,0.3383518730256168,0.16062366184931812
1.4682538848844335,-0.8146434052941931,0.09542553213946763,2.2416391456392626,3.360860965094364,0.04829495048897415,0.3415903500750751,0.16914381377746357
1.4858801416594436,-0.8300364302781215,0.07692044838037287,2.231601207706922,3.366304712010033,0.049169344383778735,0.35881533083047734,0.1777025545874222
1.4971368874773072,-0.8200630307153078,0.08806901466944135,2.2360120783136344,3.3585656207306545,0.049001214941937446,0.3418507439053098,0.16491679333324522
1.46682599212059,-0.8100077596939796,0.09087537507530186,2.234747144446814,3.356005851438273,0.05043237305038234,0.3413350818137448,0.1680179998333098
1.4874603601402852,-0.8049226073691306,0.09011861995596845,2.2396215970163826,3.3658664672803718,0.04813111905201185,0.33911668300714404,0.16383047073161353
1.4903773850645738,-0.8129538094285789,0.08502647303780256,2.2328483891637245,3.3567224858889952,0.047499356488007884,0.3422671931964865,0.17326759335176176
1.4971584574786398,-0.8092665087204256,0.09718295269964985,2.2413699684787485,3.360141703011343,0.048862484646796524,0.3432767925395242,0.1665590043726785
1.5679429844339177,-0.8298003063288198,0.07717102860995,2.2398479917701337,3.3754998667512943,0.050322567093731015,0.35976451044178215,0.16715756841865767
1.5165033572450517,-0.8097260241875345,0.0886081244478534,2.240594244737868,3.3665319027120924,0.04848791534661428,0.35130009796424255,0.16439324024305313
1.5160250669506683,-0.8103995821519645,0.09612921269788587,2.239611947106428,3.3578744963817075,0.04958949119056261,0.33521496790640476,0.16747015213721841
1.5037394445927958,-0.8076038487171143,0.09710859476802197,2.242261499737057,3.360240531296384,0.04810535503275087,0.33904349063707023,0.16305644418504572
1.42414456774692,-0.7909098601941297,0.09744325419639646,2.2425611709246644,3.3656987100925604,0.04855065242086314,0.3434020035106855,0.15838928362071342
1.5039648311630358,-0.8004014612811622,0.10193301397067643,2.2417123755820296,3.3560561426973465,0.04922873877464611,0.33645256872094215,0.1622782568250451
1.47044806570626,-0.8091313743164871,0.09689142780930314,2.2402977518524687,3.356655945984492,0.046967510631690794,0.34139933416835183,0.16383663434004772
1.4265052760959707,-0.8064426884201514,0.09034728513351924,2.2372831927861405,3.362702976700156,0.0502444096412805,0.337280983347336,0.16756758314336448
1.457925043693943,-0.8070576289185317,0.09105439601285092,2.23698586862886,3.3611630146813565,0.049270755243803796,0.34509770347321944,0.16717332456005618
1.4775098144761856,-0.7962365595187281,0.09377061909563365,2.241594136366174,3.365363164053455,0.04747581463243016,0.3421962710220255,0.16281864758704814
1.471708495735918,-0.8100706446323018,0.09208526867541203,2.241362429128122,3.364408155866426,0.04936480202250109,0.34906576148930024,0.16298479899336799
1.4713916341592108,-0.8049232507427484,0.09831895383565968,2.239769576944565,3.3547643328539802,0.04819016488210194,0.33840439037850406,0.16840552041394602
1.5000246110869944,-0.815110867014904,0.0795460683496986,2.2315765892969672,3.363489165872714,0.04876069897350091,0.34375746141186375,0.17151277728820322
1.441075004034711,-0.7990231526118304,0.09924606003004699,2.239799077345893,3.3542986454020363,0.04886651826334615,0.3322016245196009,0.16656875321892264
1.444989759022154,-0.788265838032993,0.10064127974486113,2.2417247336280464,3.3588665698412643,0.048189515337314644,0.33969719012123084,0.16170249942963158
1.4295894758636913,-0.7859016376210292,0.0995436426476177,2.2391003472224402,3.358422915936908,0.04763465397279415,0.3426881395386595,0.16496539234658453
1.4645993918532085,-0.8144286735069233,0.09224367348595203,2.2413713973951537,3.3662628186792047,0.048375102948451175,0.3449865058484475,0.16584837939228572
1.4510015345151268,-0.8026346785284315,0.09582391750675609,2.23788050688447,3.3589281730476728,0.047847377350591615,0.33497343726340845,0.16310829188365963
1.4780189081908706,-0.7987488903059409,0.09311873070317708,2.240344972234808,3.3639231669062304,0.0486396098266312,0.3381327182295486,0.1638688472471767
1.4883706760187558,-0.8098097970394579,0.09186376599485391,2.2423519826640033,3.363169385505045,0.048618386769348924,0.34349754978700947,0.16462187453202484
1.461564877627641,-0.8038349678199753,0.08470377425168228,2.2357591395968477,3.3657143179913938,0.04949053073085891,0.33958298394697417,0.1688721130319491
1.4913544143697808,-0.8110240506700935,0.08997064960156168,2.2425406269124992,3.370232053786544,0.04730724835325727,0.3461451902320316,0.16516277529951584
1.4263032002776628,-0.8291159961041278,0.08852780538193705,2.241126270912426,3.3711932847959325,0.048953781996279644,0.3517058661244676,0.16114993212193474
1.4838806562520628,-0.812050316833445,0.09323115556063288,2.24155208269823,3.3612974385211922,0.04843844560344132,0.349059917244316,0.16469475411290382
1.5203207931108198,-0.8157784147264565,0.09126992546569719,2.240559333550979,3.362183053724305,0.048727906598975274,0.3453040651050417,0.16420178725028894
1.5003720889493923,-0.796428718777161,0.09467743788066088,2.242123128379226,3.3641775141498758,0.04751513507671075,0.3399533954359347,0.16149413512670432
1.4796500515964879,-0.8046547755923693,0.09481825052647065,2.2379698949912976,3.3605196834578313,0.048374251400796466,0.3374375294741739,0.16707943797507493
1.4860325685301368,-0.8050376888086112,0.09043270191268866,2.2408906172864618,3.3647275588961927,0.048443605573826334,0.3489535014149035,0.16579274704387545
1.4572798943836611,-0.8093415198122292,0.0976092360763311,2.238974597635098,3.3552197335708005,0.04930425730980865,0.3384570710322436,0.165471907820662
1.453320458391209,-0.8047495690312283,0.09252091822679437,2.24009108907304,3.365110428547493,0.04982206248477098,0.34996999720101296,0.16270107202135214
1.444662544953295,-0.7918443183915082,0.09223492843053228,2.2415979107887294,3.3647779049066795,0.047717811123330255,0.34352724237908117,0.16470759886607872
1.4765046043782764,-0.8013455827169187,0.09303707657523319,2.2378932694598164,3.3617924661234837,0.04829255046425803,0.3390434146624446,0.1649117099309708
1.452557130718816,-0.8033619671223909,0.09583560910483856,2.2392611857897418,3.360075922009457,0.05013961140520405,0.3475276727562667,0.1650710049198124
1.5068790967049521,-0.8245327568909304,0.08418844993639145,2.2332550693744784,3.3601392854822203,0.0494921035107816,0.3364617035070725,0.171687949185653
1.420564163699746,-0.7974044123863198,0.09035922095871178,2.235016167457795,3.3593235829050454,0.04895208160158251,0.34638713267625015,0.16895752461449626
1.44400173400575,-0.8011659924145504,0.09858301117606073,2.2429990877713153,3.36219957844273,0.048743453484718445,0.3416809382112661,0.16055598189731884
1.526810783084378,-0.814435816429119,0.08393075826144729,2.2378131109674197,3.365702045445812,0.048964655468099014,0.3434144523340601,0.16952875061940417
1.5144366608596946,-0.8105517037340905,0.09412383500229136,2.241388649544426,3.3587096560679273,0.046497611997207096,0.3419722925396601,0.16369481375379522
1.4574310021014436,-0.816153502786338,0.08836439668039753,2.2362385838370415,3.3587264452618513,0.04712412670469697,0.33906707474568637,0.16946378107905785
1.4979324719804277,-0.8069750759808455,0.08982595478442744,2.2426109331204516,3.3684200424921253,0.04935343862539963,0.3454481870763918,0.15989913475378786
1.4850956745709911,-0.8111082575186206,0.09199649263800402,2.2397017508641057,3.362235470498371,0.05035352908131582,0.339089976644468,0.1663008181442848
1.4868295251890353,-0.8040713058825285,0.09091598070787063,2.241218088951361,3.363402586157853,0.04853989864823065,0.33956244662076474,0.16535536572513715
1.4532353218050649,-0.7942171818028375,0.0912993424763104,2.237390340217936,3.361093820058093,0.046006034998602646,0.34360575656890047,0.16482385154666326
1.4410448127074407,-0.8039757309058267,0.09493806379250183,2.236684508406709,3.3565445174853012,0.048079011281992455,0.3391045926597211,0.16684396081410982
1.465079996942588,-0.8154464524241418,0.08785254089647487,2.235233367666537,3.36250186240972,0.04953679942635268,0.3439221597650555,0.16865189252665982
1.4530717175927466,-0.8074436931214876,0.09046850164596802,2.2375532826809086,3.3606230206674867,0.04759105203007343,0.3483098890873776,0.16337105663921522
1.4896393817324372,-0.8096635951201324,0.10064467343051589,2.2461717567444506,3.366482567520673,0.047865597977505024,0.3434657587598076,0.15716665101567648
1.4750296646125363,-0.7888326375399388,0.10980748175520463,2.247314319845434,3.3527671292008603,0.048436514256614834,0.3396249634893866,0.1604266068550168
1.4985572591639706,-0.8037127206688321,0.08993872655385282,2.235374527016421,3.3613514131030047,0.04854313641631979,0.34581559536671796,0.16530283031376586
1.4387568879723118,-0.8071508660061578,0.08556979675069934,2.2325025023325957,3.3635095761821123,0.04870077131159663,0.3404391641426298,0.1710274384164353
1.4580944132650888,-0.8133928427768422,0.08707201685462809,2.238187462929721,3.3671614199646456,0.04876079937824069,0.34044236589942134,0.16735900734957254
1.4632427777480415,-0.793312453464904,0.10182554797323505,2.241655382199348,3.3541240127399834,0.04872272319328419,0.33246890275535057,0.16194755342968487
1.4366111913646245,-0.809978004924195,0.09653314656918346,2.2436103058555656,3.365321721136922,0.050075476684402494,0.3469844263067029,0.15831407658307609
1.5001696750082836,-0.8214828550378046,0.09079814689780254,2.23658108964278,3.3594935832952566,0.04925580023945903,0.35034204886795683,0.16773573114118795
1.4875430005359194,-0.8082311401419889,0.09463285277376468,2.240314518074942,3.358232215649917,0.04903887021862589,0.33801483344786526,0.16729885431176963
1.4231827305942772,-0.7877281465178478,0.09785414404336562,2.237959047155568,3.35511485996074,0.048712471068860515,0.34395022259826374,0.16802407746154474
1.4426076751712784,-0.8113450034851548,0.09488663394613786,2.23800919419449,3.358545572917365,0.048485012051139205,0.3411454531902753,0.16580184835092268
1.5038273356192697,-0.8157095717785848,0.09032999447150555,2.239315847991595,3.360546430196317,0.049567409225706224,0.33995939806109166,0.1678162309495979
1.4659205023705137,-0.8050102615075683,0.0940969747104107,2.239777963069595,3.3611159838648637,0.048139344400387855,0.3431506302308813,0.16422058812155915
1.4486202169434974,-0.7953465963246878,0.09759344602003733,2.2414677519414936,3.357219203715774,0.046911457845126986,0.3408521232661485,0.16290573130131886
1.4593819682831766,-0.8137150771354846,0.08955618078738677,2.2405536377574213,3.369329215332809,0.04860828345668764,0.3477018198610293,0.16549351202306206
1.4835872144390212,-0.809980533004788,0.09181029616518958,2.241619604874054,3.367725257761247,0.04809861713507166,0.3461392030382305,0.1624486106806784
1.4601823356146606,-0.7981706447276485,0.10138037944763009,2.245046441247367,3.3596168862132445,0.04982655195412725,0.34235712848805006,0.16484653778549585
1.4360390140664996,-0.8044848040757636,0.09213001253005294,2.2365324546074556,3.3639174278409563,0.047533545817831556,0.3463186791041607,0.16708921007695765
1.5404288485799658,-0.8150468117527615,0.08426635575409329,2.239157237113965,3.3652809406510893,0.04837680534757504,0.3502217520126164,0.16630284872054282
1.5086308110057356,-0.8169153745300373,0.09181021643052373,2.2422615540053092,3.365501276265987,0.04707204873970185,0.34225710623214983,0.16147558147721322
1.499615476902815,-0.8143764738714657,0.08674496210570978,2.239319458923385,3.3700776209804513,0.04905224340100007,0.34349340016327623,0.16453547345849484
1.4428745433811132,-0.7920804236494081,0.10604770681239106,2.2423239064422895,3.3550234084464563,0.046732357967455736,0.33702359968613604,0.16214615507047236
1.460376493585262,-0.7907987518599503,0.1026979254179783,2.2505714381134827,3.3692856052971676,0.04771575518129475,0.338315835211419,0.1593402516375239
1.4919912190407445,-0.8208432065878877,0.08122888523335746,2.2346974505696537,3.362944071357052,0.04902881426026009,0.34274126390549425,0.1675103013703001
1.4671151870280392,-0.8039347743284728,0.0949342494119104,2.24341173749584,3.3675522769022943,0.04808738625491175,0.3368483568329458,0.16124315214567933
1.5034016936958976,-0.8048564932763379,0.08769704378109854,2.2412661673088468,3.372733910140079,0.04748641089076764,0.33554125093172066,0.16409653706368982
1.45297002204092,-0.7982329547545542,0.09267752242145569,2.241967806284248,3.3669725565693005,0.04873270417467235,0.3493162922530786,0.16247569845649443
1.4740799891907912,-0.804104312892638,0.08547400700113925,2.2346173651006516,3.3619498667341756,0.04869923694741346,0.3417959732059611,0.16540699928635874
1.468831102227674,-0.8013858748633115,0.0957424869289585,2.2374013599971025,3.3556211358094905,0.04761827772989463,0.33644099052498355,0.1668334263819404
1.5368714735030597,-0.8085398789393928,0.08802302524520872,2.2385390385205794,3.36204549846938,0.050488121379389544,0.34387944084673305,0.16450637684452532
1.4370134478608385,-0.7938347171417572,0.10033051563933856,2.238008368786306,3.352965747852459,0.04868666543437578,0.34185686517060493,0.16454208323119623
1.4691925085702364,-0.811799552800809,0.09509785468102641,2.2412987209347492,3.3617749082915065,0.04812708404291977,0.34295076315434925,0.16790324628186354
