a,b,rmean,smean,imean,sigma1,sigma2,sigma3
1.293370454556396,-0.8791738238955396,0.02494751474345146,2.185947761561062,3.3119983058395683,0.049622260451399836,0.2854015280223668,0.19552210919933735
1.2859209729491445,-0.8720076876405886,0.050497455256219126,2.195481052569979,3.2998167290881844,0.048806310646915,0.2797859308181809,0.1908389082210446
1.3504969969829994,-0.8775578759972962,0.022660184019490704,2.187646104095556,3.30933223579551,0.05122872526238297,0.2777717583370938,0.2018783499636257
1.3088464427932345,-0.8807273840966796,0.03150218615674861,2.1922775381884483,3.3175796841057146,0.04856008972968573,0.2850923804253813,0.1972256400857068
1.2663189754650646,-0.8617429614323984,0.03491508334401474,2.1912014757197085,3.3097713115263203,0.049265639083943706,0.27600845659514256,0.19118631287885565
1.261227296841856,-0.8417832458542026,0.053825305453748036,2.1963134861015865,3.2981039143782267,0.050520932551086355,0.2801841436927449,0.1924532831252366
1.2589529045125278,-0.8715050587102502,0.040140907937128815,2.1857378074944505,3.29815096471374,0.04864461246481018,0.2684589418366683,0.20884773988208097
1.2447893538080752,-0.8634667459247389,0.036518815811756596,2.1903084322351205,3.3132340398568574,0.04969851637726049,0.2868227297054951,0.1982874445887481
1.296179599564145,-0.8751216534652785,0.03647924923668702,2.192965216196578,3.3078574305212354,0.04948465750765456,0.2832792714990395,0.19049282344752458
1.3339354509157717,-0.8812886501509084,0.04047592819833469,2.1929838499255574,3.303402005463522,0.049608465992707414,0.2743487026100845,0.1990082586014194
1.2977767624679364,-0.8632055958659886,0.033261900345209004,2.1848699312513284,3.303977955041093,0.049455005504986896,0.28091359532778537,0.19850169604827705
1.2832109436001224,-0.8636423273295935,0.01718282940358973,2.1801888630940818,3.3111719280991294,0.050420554640816975,0.278885367172351,0.19960118895278656
1.3117255308137417,-0.860433175105414,0.03826873029504674,2.1875499998219357,3.297768172988544,0.049794408577797274,0.2734431150773045,0.19804970497959393
1.277560101818337,-0.8594364130180525,0.03221922058693762,2.185091276415114,3.303975384878887,0.049592599604272584,0.27327463950887637,0.20092364907632335
1.3093760417438527,-0.8768713959657828,0.03931675722429909,2.188821038365456,3.2995614707038414,0.04893307556749417,0.2724083059542145,0.2017433244222672
1.3509984506486121,-0.892461006456084,0.03554608897937125,2.1887347332718163,3.3003425393773855,0.04920859086049681,0.27467375965101776,0.19891177805127425
1.3336947292796175,-0.8792650367430209,0.04343303417837458,2.194351490990673,3.3016835453771374,0.051334047236566836,0.27532672310784,0.20324809546813732
1.312109995077618,-0.8917765326334582,0.029055568980738387,2.1908969342607585,3.3120062636626337,0.05079626065227298,0.27434341044116867,0.19427943395213496
1.2971316517624618,-0.8643546193469422,0.04492655092591533,2.195692392723478,3.3065363863331974,0.050334360860191454,0.2793465979187767,0.19634755547512064
1.223611685441655,-0.8578860242060147,0.03860132974083395,2.1869019701715313,3.3056837914252553,0.05024991576480417,0.2799299104629104,0.19922156669483077
1.2502910284712199,-0.8353246812929471,0.039724579708182765,2.193123588047927,3.3076762234834196,0.04893530905872172,0.2866887468304694,0.1918938318224564
1.3191091039006273,-0.9015855094975439,0.017671631171861893,2.181623011170281,3.311408678232514,0.05060716403009905,0.2845009241613712,0.19999665320562462
1.2990171092049496,-0.8948112013538898,0.016708622840290295,2.1708027335550475,3.29801133099573,0.04856943021350319,0.2799404400263716,0.2200702365509065
1.2488127958234811,-0.8513259768517727,0.043825350725553006,2.1926835626225065,3.3074572754337654,0.04941517347320147,0.2761949984014195,0.19429760352962025
1.3339624113038224,-0.8787782846037294,0.027019147610738016,2.1836786092667735,3.3030448392132095,0.049682640342928436,0.27524110579211236,0.20332635331329016
1.29659691985988,-0.8854751276227608,0.03501948772929742,2.1855834398117744,3.3004836492418455,0.05006497263364732,0.26902074300525175,0.20023215056107532
